brand,model_slug,review_date,rating_extracted,review_title,review_body,cleaned_review,sentiment_score,sentiment_label
mg,zs-ev,"Jan 23, 2024",3.8,MG ZS EV Electrifying MG Experience,"The MG ZS EV is one of my faves and a significant electric SUV that's ready for the unborn thanks to its numerous helpful features. With its commodious innards and slicebite technology, MG's electric SUV is a significant and ultrapractical agent. The robust electric motor, together with its SUV- suchlike expression and appearance, make it a protean...Read More",mg zs ev one faves significant electric suv thats ready unborn thanks numerous helpful features commodious innards slicebite technology mgs electric suv significant ultrapractical agent robust electric motor together suv suchlike expression appearance make proteanread,0.9042,Positive
mg,zs-ev,"Jan 22, 2024",3.8,The Rising Star,"Since it is a very environmentally friendly car, the MG ZS EV is a very practical and well-thought-out car model. My choice and of course the choice for our better environment. My recommendations for this model are aimed at anyone who wants to make a worthwhile purchase in exchange for excellent quality and functionality. It has large seating and p...Read More",since environmentally friendly car mg zs ev practical wellthoughtout car model choice course choice better environment recommendations model aimed anyone wants make worthwhile purchase exchange excellent quality functionality large seating pread,0.9042,Positive
tata,curvv-ev,"Apr 13, 2025",5.0,Tata Curve Amazing Review,"Tata Curve is a very good car in which its mileage, engine performance, everything is very good. It has a very good variety of color combinations. Tata Car accident mileage is quite comfortable and manageable along with good mileage. Passenger safety has been given a lot of attention in this. Good mileage",tata curve good car mileage engine performance everything good good variety color combinations tata car accident mileage quite comfortable manageable along good mileage passenger safety given lot attention good mileage,0.9501,Positive
tata,curvv-ev,"Apr 12, 2025",4.5,I M Giving Self Review,"Overall great experience. Amazing look .great performance. Stylish . As we belive in TATA it always put it's best in design and performance. Smooth driving experience. The best part is comfortable level , it's beyond what you expect from any suv in this price range . Good milage . And rich royal look .",overall great experience amazing look great performance stylish belive tata always put best design performance smooth driving experience best part comfortable level beyond expect suv price range good milage rich royal look,0.9851,Positive
tata,curvv-ev,"Apr 08, 2025",4.8,Superb For Me,Overall best in class of this segment top class compared by any cost of this range vhicle.like rocket in electric version.wow its amaging in inner this car.I'm fully surprised like just emaging.Its my own nation made n designed whicle by tata group.I'm thankfully by tata motor group's team they made this....,overall best class segment top class compared cost range vhiclelike rocket electric versionwow amaging inner carim fully surprised like emagingits nation made n designed whicle tata groupim thankfully tata motor groups team made,0.9148,Positive
tata,curvv-ev,"Mar 30, 2025",4.3,Boldly Stylish,"The Tata ""Curvv"" is an exciting addition to the Indian automotive landscape, bringing a fresh design language and a promising set of features to ""SUV"" segment .it blends modern aesthetics with advanced technology ,aiming to capture the attention of urban dwellers who seek a stylish yet practical ride. 2",tata curvv exciting addition indian automotive landscape bringing fresh design language promising set features suv segment blends modern aesthetics advanced technology aiming capture attention urban dwellers seek stylish yet practical ride 2,0.836,Positive
tata,curvv-ev,"Mar 18, 2025",5.0,"Safety Features, Style And Design,","Safety features, style and design, engine specifications, technological innovations, or the car's ability to drive on rough surfaces.what a amezing car awesome ðŸ‘ i like it very much and very comfortable",safety features style design engine specifications technological innovations cars ability drive rough surfaceswhat amezing car awesome ðÿ‘ like much comfortable,0.9325,Positive
tata,curvv-ev,"Mar 11, 2025",4.8,Super Cars,Supar car I love this / tata is super cars /tata ek purani company h or yeh bahut aachi car banati h iski car sabko aachi lagti h or yeh supar car bhi banati h,supar car love tata super cars tata ek purani company h yeh bahut aachi car banati h iski car sabko aachi lagti h yeh supar car bhi banati h,0.8442,Positive
tata,curvv-ev,"Mar 04, 2025",4.3,Tata Curvv Best Car,Good car and good built quality overall it is the best car for family and for friends also and also very comfortable for long trips and ride and nice value.,good car good built quality overall best car family friends also also comfortable long trips ride nice value,0.9666,Positive
tata,curvv-ev,"Mar 02, 2025",4.7,Hillarous Experience,Helpful for daily filed work and roaring in local place and as a ev user it is best experience for me it should have hybrid?s feature too and add solar on roof,helpful daily filed work roaring local place ev user best experience hybrids feature add solar roof,0.7906,Positive
tata,curvv-ev,"Mar 02, 2025",4.7,Amazing Performance,"Nice Experience with it When i took a test drive at highway i got shocked what a rear view So, I am very happy with it Curvv performance is amazing",nice experience took test drive highway got shocked rear view happy curvv performance amazing,0.8402,Positive
tata,curvv-ev,"Mar 01, 2025",4.8,Tata Curvv Ev Things,This is very good experience and very high performance this car is so much and more feature available and this is our next generation car is this overall good and great,good experience high performance car much feature available next generation car overall good great,0.872,Positive
tata,curvv-ev,"Feb 22, 2025",5.0,Very Amazing Car,Very nice car were comfortable we got it in starlight white and the colour is amazing also the Adais system is a very good incorporation it really makes the drive safe,nice car comfortable got starlight white colour amazing also adais system good incorporation really makes drive safe,0.9429,Positive
tata,curvv-ev,"Feb 12, 2025",3.5,Review Of My Favourate Car,Nice car. May be this car could be hybrid in the future or even more luxurious cars because of ots colours and design in the outsight. Black colour value for money. Good suspension and high range speed as well as service. Airbags good quality and comfortable seats. Value is not worth the money spent on buying this car though the car has good and at...Read More 2,nice car may car could hybrid future even luxurious cars ots colours design outsight black colour value money good suspension high range speed well service airbags good quality comfortable seats value worth money spent buying car though car good atread 2,0.9666,Positive
